104100006450,中国银行股份有限公司北京顺义裕翔路支行,104100000004,-1,BOC,1000
104100006468,中国银行股份有限公司北京第五广场支行,104100000004,-1,BOC,1000
104100006476,中国银行股份有限公司北京阜通路支行,104100000004,-1,BOC,1000
104100006484,中国银行股份有限公司北京上地硅谷亮城支行,104100000004,-1,BOC,1000
104100006492,中国银行股份有限公司北京西三环支行,104100000004,-1,BOC,1000
104100006513,中国银行股份有限公司北京朗琴园支行,104100000004,-1,BOC,1000
104100006521,中国银行股份有限公司北京朝阳路支行,104100000004,-1,BOC,1000
104100006530,中国银行股份有限公司北京团结湖支行,104100000004,-1,BOC,1000
104100006548,中国银行股份有限公司北京朝阳公园南路支行,104100000004,-1,BOC,1000
104100006556,中国银行股份有限公司北京方庄中心支行,104100000004,-1,BOC,1000
104100006564,中国银行股份有限公司北京金地中心支行,104100000004,-1,BOC,1000
104100006572,中国银行股份有限公司北京上地信息路支行,104100000004,-1,BOC,1000
104100006589,中国银行股份有限公司北京主语城支行,104100000004,-1,BOC,1000
104100006597,中国银行股份有限公司北京世纪财富中心支行,104100000004,-1,BOC,1000
104100006601,中国银行股份有限公司北京曙光西路支行,104100000004,-1,BOC,1000
104100006610,中国银行股份有限公司北京西花市支行,104100000004,-1,BOC,1000
104100006628,中国银行有限公司北京前门大街支行,104100000004,-1,BOC,1000
104100006644,中国银行股份有限公司北京乐成中心支行,104100000004,-1,BOC,1000
104100006652,中国银行股份有限公司北京中关村中心支行,104100000004,-1,BOC,1000
104100006669,中国银行股份有限公司北京太阳宫支行,104100000004,-1,BOC,1000
104100006677,中国银行股份有限公司北京德胜支行,104100000004,-1,BOC,1000
104100006685,中国银行股份有限公司北京虎坊路支行,104100000004,-1,BOC,1000
104110020662,中国银行股份有限公司天津市分行收付清算部,104100000004,-1,BOC,1100
104110030012,中国银行股份有限公司天津市分行,104100000004,2,BOC,1100
104110030029,中国银行天津国际大厦支行,104100000004,-1,BOC,1100
104110040000,中国银行股份有限公司天津河西支行,104100000004,-1,BOC,1100
104110040018,中国银行天津琼州道支行,104100000004,-1,BOC,1100
104110040026,中国银行股份有限公司天津文化中心支行,104100000004,-1,BOC,1100
104110040034,中国银行股份有限公司天津西康路支行,104100000004,-1,BOC,1100
104110040042,中国银行天津曲江路支行,104100000004,-1,BOC,1100
104110040059,中国银行天津利民道支行,104100000004,-1,BOC,1100
104110040067,中国银行股份有限公司天津宾水道支行,104100000004,-1,BOC,1100
104110040075,中国银行股份有限公司天津水晶城支行,104100000004,-1,BOC,1100
104110040083,中国银行天津大沽南路支行,104100000004,-1,BOC,1100
104110040091,中国银行天津九龙路支行,104100000004,-1,BOC,1100
104110040106,中国银行天津枫林路支行,104100000004,-1,BOC,1100
104110040114,中国银行天津气象台路支行,104100000004,-1,BOC,1100
104110040122,中国银行股份有限公司天津友谊路支行,104100000004,-1,BOC,1100
104110040139,中国银行天津滨湖路支行,104100000004,-1,BOC,1100
104110040155,中国银行天津南楼支行,104100000004,-1,BOC,1100
104110040171,中国银行股份有限公司天津海逸支行,104100000004,-1,BOC,1100
104110040180,中国银行股份有限公司天津津玉大厦支行,104100000004,-1,BOC,1100
104110041002,中国银行天津南开支行,104100000004,-1,BOC,1100
104110041019,中国银行股份有限公司天津南丰路支行,104100000004,-1,BOC,1100
104110041027,中国银行股份有限公司天津黄河道支行,104100000004,-1,BOC,1100
104110041043,中国银行股份有限公司天津科贸街支行,104100000004,-1,BOC,1100
104110041051,中国银行天津南开士英路支行,104100000004,-1,BOC,1100
104110041060,中国银行股份有限公司天津咸阳路支行,104100000004,-1,BOC,1100
104110041078,中国银行股份有限公司天津馨名园支行,104100000004,-1,BOC,1100
104110041086,中国银行股份有限公司天津林苑道支行,104100000004,-1,BOC,1100
104110041117,中国银行股份有限公司天津晋宁道支行,104100000004,-1,BOC,1100
104110041141,中国银行天津五金城支行,104100000004,-1,BOC,1100
104110041150,中国银行股份有限公司天津信美道支行,104100000004,-1,BOC,1100
104110041176,中国银行股份有限公司天津西马路支行,104100000004,-1,BOC,1100
104110041264,中国银行股份有限公司天津中北大道支行,104100000004,-1,BOC,1100
104110042005,中国银行天津河东支行,104100000004,-1,BOC,1100
104110042013,中国银行股份有限公司天津华兴街支行,104100000004,-1,BOC,1100
104110042021,中国银行股份有限公司天津天山路支行,104100000004,-1,BOC,1100
104110042048,中国银行股份有限公司天津真理道支行,104100000004,-1,BOC,1100
104110042056,中国银行股份有限公司天津中山门支行,104100000004,-1,BOC,1100
104110042089,中国银行股份有限公司天津万达支行,104100000004,-1,BOC,1100
104110042097,中国银行股份有限公司天津常州道支行,104100000004,-1,BOC,1100
104110042101,中国银行股份有限公司天津唐口新村支行,104100000004,-1,BOC,1100
104110042110,中国银行股份有限公司天津富民路支行,104100000004,-1,BOC,1100
104110042128,中国银行股份有限公司天津万东路支行,104100000004,-1,BOC,1100
104110042136,中国银行股份有限公司天津中心北道支行,104100000004,-1,BOC,1100
104110042144,中国银行股份有限公司天津太阳城支行,104100000004,-1,BOC,1100
104110042152,中国银行股份有限公司天津华昌街支行,104100000004,-1,BOC,1100
104110042169,中国银行股份有限公司天津大桥道支行,104100000004,-1,BOC,1100
104110042177,中国银行股份有限公司天津卫国道支行,104100000004,-1,BOC,1100
104110043008,中国银行股份有限公司天津红桥支行,104100000004,-1,BOC,1100
104110043016,中国银行股份有限公司天津先春园支行,104100000004,-1,BOC,1100
104110043024,中国银行股份有限公司天津本溪路支行,104100000004,-1,BOC,1100
104110043032,中国银行股份有限公司天津新开路支行,104100000004,-1,BOC,1100
104110043049,中国银行股份有限公司天津立交桥支行,104100000004,-1,BOC,1100
104110043057,中国银行股份有限公司天津国税大厦支行,104100000004,-1,BOC,1100
104110043065,中国银行股份有限公司天津万德庄支行,104100000004,-1,BOC,1100
104110043081,中国银行股份有限公司天津建国道支行,104100000004,-1,BOC,1100
104110043090,中国银行股份有限公司天津水木天成支行,104100000004,-1,BOC,1100
104110043104,中国银行股份有限公司天津华明支行,104100000004,-1,BOC,1100
104110043112,中国银行股份有限公司天津奥城支行,104100000004,-1,BOC,1100
104110043129,中国银行股份有限公司天津中嘉支行,104100000004,-1,BOC,1100
104110043137,中国银行股份有限公司天津奥园支行,104100000004,-1,BOC,1100
104110043153,中国银行股份有限公司天津格调春天支行,104100000004,-1,BOC,1100
104110043170,中国银行股份有限公司天津大胡同支行,104100000004,-1,BOC,1100
104110044003,中国银行天津河北支行,104100000004,-1,BOC,1100
104110044020,中国银行股份有限公司天津江都路支行,104100000004,-1,BOC,1100
104110044038,中国银行股份有限公司天津王串场支行,104100000004,-1,BOC,1100
104110044046,中国银行股份有限公司天津律纬路支行,104100000004,-1,BOC,1100
104110044054,中国银行股份有限公司天津榆关道支行,104100000004,-1,BOC,1100
104110044062,中国银行股份有限公司天津桂江道支行,104100000004,-1,BOC,1100
104110044079,中国银行股份有限公司天津北宁支行,104100000004,-1,BOC,1100
104110044087,中国银行股份有限公司天津乐金电子支行,104100000004,-1,BOC,1100
104110044095,中国银行股份有限公司天津建昌道支行,104100000004,-1,BOC,1100
104110044100,中国银行股份有限公司天津昆纬路支行,104100000004,-1,BOC,1100
104110044118,中国银行股份有限公司天津爱琴海支行,104100000004,-1,BOC,1100
104110044126,中国银行股份有限公司天津黄纬路支行,104100000004,-1,BOC,1100
104110044134,中国银行股份有限公司天津中山路支行,104100000004,-1,BOC,1100
104110044167,中国银行天津金钟支行,104100000004,-1,BOC,1100
104110044175,中国银行股份有限公司天津万科新城支行,104100000004,-1,BOC,1100
104110044183,中国银行股份有限公司天津北城街支行,104100000004,-1,BOC,1100
104110045006,中国银行天津和平支行,104100000004,-1,BOC,1100
104110045014,中国银行天津金皇大厦支行,104100000004,-1,BOC,1100
104110045022,中国银行股份有限公司天津保定道支行,104100000004,-1,BOC,1100
104110045039,中国银行股份有限公司天津吉利支行,104100000004,-1,BOC,1100
104110045047,中国银行股份有限公司天津重庆道支行,104100000004,-1,BOC,1100
104110045055,中国银行股份有限公司天津福安支行,104100000004,-1,BOC,1100
104110045071,中国银行股份有限公司天津多伦道支行,104100000004,-1,BOC,1100
104110045080,中国银行股份有限公司天津远洋广场支行,104100000004,-1,BOC,1100
104110045098,中国银行股份有限公司天津岳阳道支行,104100000004,-1,BOC,1100
104110045102,中国银行股份有限公司天津锦中大厦支行,104100000004,-1,BOC,1100
104110045119,中国银行股份有限公司天津大光明支行,104100000004,-1,BOC,1100
104110045127,中国银行股份有限公司天津同安道支行,104100000004,-1,BOC,1100
104110045135,中国银行股份有限公司天津万科支行,104100000004,-1,BOC,1100
104110045143,中国银行股份有限公司天津高新支行,104100000004,-1,BOC,1100
104110045151,中国银行股份有限公司天津犀地支行,104100000004,-1,BOC,1100
